rep,target_prevalence,algo,arm,auroc,brier,ece10,ece20,calib_slope,calib_intercept,mean_predicted,observed_rate,nb_at_prevalence,nb_at_0.20,nb_positive_up_to,alpha_used
6,0.4,hgb,weighted + isotonic,0.7749,0.1829,0.0111,0.0156,0.949,-0.019,0.4002,0.4,0.1761,0.267,0.6,
6,0.4,hgb,weighted + prior_fitted,0.7779,0.1843,0.0397,0.0397,0.794,-0.115,0.4096,0.4,0.1742,0.2684,0.6,0.7758
6,0.5,logreg,weighted + prior_full,0.7843,0.1896,0.0395,0.0446,0.994,-0.001,0.5,0.5,0.2258,0.3776,0.6,
6,0.5,logreg,weighted + Platt,0.784,0.1898,0.0392,0.0424,0.998,0.0,0.5,0.5,0.2255,0.378,0.6,
6,0.5,logreg,weighted + isotonic,0.7818,0.1881,0.0068,0.0117,0.953,-0.003,0.5001,0.5,0.2275,0.3783,0.6,
6,0.5,logreg,weighted + prior_fitted,0.7843,0.1896,0.0395,0.0446,0.994,-0.001,0.5,0.5,0.2258,0.3776,0.6,0.9865
6,0.5,rf,weighted + prior_full,0.7891,0.1856,0.0133,0.0278,1.004,0.003,0.4996,0.5,0.2298,0.382,0.6,
6,0.5,rf,weighted + Platt,0.7889,0.1857,0.0138,0.0298,1.0,-0.0,0.5,0.5,0.2295,0.3828,0.6,
6,0.5,rf,weighted + isotonic,0.7868,0.1857,0.0075,0.0129,0.955,-0.002,0.5001,0.5,0.2275,0.3817,0.6,
6,0.5,rf,weighted + prior_fitted,0.7891,0.1856,0.0133,0.0278,1.004,0.003,0.4996,0.5,0.2298,0.382,0.6,0.6574
6,0.5,hgb,weighted + prior_full,0.7772,0.1921,0.0305,0.0313,0.792,-0.006,0.4993,0.5,0.2192,0.3777,0.6,
6,0.5,hgb,weighted + Platt,0.777,0.1915,0.0273,0.0275,0.999,-0.0,0.5001,0.5,0.2182,0.379,0.6,
6,0.5,hgb,weighted + isotonic,0.7747,0.1913,0.006,0.015,0.952,-0.004,0.5005,0.5,0.2197,0.38,0.6,
6,0.5,hgb,weighted + prior_fitted,0.7772,0.1921,0.0305,0.0313,0.792,-0.006,0.4993,0.5,0.2192,0.3777,0.6,0.763
7,0.05,logreg,weighted + prior_full,0.7719,0.0461,0.0094,0.0094,0.794,-0.588,0.0534,0.05,0.0199,0.0025,0.23,
7,0.05,logreg,weighted + Platt,0.7716,0.0451,0.0053,0.0117,1.0,-0.002,0.0501,0.05,0.02,0.0011,0.6,
7,0.05,logreg,weighted + isotonic,0.763,0.0447,0.0014,0.0056,0.84,-0.405,0.0501,0.05,0.0184,0.0018,0.37,
7,0.05,logreg,weighted + prior_fitted,0.7719,0.0462,0.0084,0.0088,0.794,-0.615,0.0549,0.05,0.02,0.0022,0.22,0.9881
7,0.05,rf,weighted + prior_full,0.7495,0.0466,0.0299,0.0299,0.949,0.798,0.0202,0.05,0.0136,-0.0001,0.18,
7,0.05,rf,weighted + Platt,0.7491,0.0449,0.0054,0.0058,1.004,0.011,0.0499,0.05,0.0177,0.0008,0.32,
7,0.05,rf,weighted + isotonic,0.7383,0.045,0.0037,0.0053,0.812,-0.488,0.0503,0.05,0.0187,-0.0006,0.37,
7,0.05,rf,weighted + prior_fitted,0.7495,0.045,0.0094,0.0094,0.948,0.045,0.0423,0.05,0.0177,0.0003,0.31,0.7313
7,0.05,hgb,weighted + prior_full,0.6984,0.0472,0.0304,0.0304,0.41,-1.125,0.0253,0.05,0.0131,-0.0005,0.6,
7,0.05,hgb,weighted + Platt,0.6979,0.0461,0.0042,0.0077,0.994,-0.017,0.05,0.05,0.0127,0.0001,0.27,
7,0.05,hgb,weighted + isotonic,0.6801,0.0461,0.0018,0.0038,0.799,-0.539,0.0499,0.05,0.0134,-0.0002,0.16,
7,0.05,hgb,weighted + prior_fitted,0.6984,0.048,0.0248,0.0254,0.411,-1.366,0.0417,0.05,0.0141,-0.0027,0.15,0.7997
7,0.1,logreg,weighted + prior_full,0.7831,0.083,0.0155,0.018,0.803,-0.407,0.1033,0.1,0.0428,0.021,0.36,
7,0.1,logreg,weighted + Platt,0.7823,0.082,0.0229,0.0245,0.993,-0.015,0.1001,0.1,0.0429,0.0208,0.36,
7,0.1,logreg,weighted + isotonic,0.7772,0.0796,0.006,0.0062,0.928,-0.131,0.1002,0.1,0.0424,0.0226,0.49,
7,0.1,logreg,weighted + prior_fitted,0.7831,0.0831,0.0165,0.0174,0.803,-0.429,0.1054,0.1,0.043,0.0217,0.37,0.9874
7,0.1,rf,weighted + prior_full,0.7838,0.082,0.0404,0.0409,0.995,0.605,0.0602,0.1,0.0393,0.0162,0.49,
7,0.1,rf,weighted + Platt,0.7831,0.0792,0.0088,0.0097,0.997,-0.005,0.1,0.1,0.0434,0.0236,0.57,
7,0.1,rf,weighted + isotonic,0.7801,0.0792,0.0034,0.0067,0.902,-0.177,0.1002,0.1,0.0424,0.0237,0.52,
7,0.1,rf,weighted + prior_fitted,0.7838,0.0792,0.0123,0.014,0.995,-0.097,0.1072,0.1,0.0419,0.0243,0.59,0.6793
7,0.1,hgb,weighted + prior_full,0.7524,0.0832,0.0366,0.0366,0.592,-0.463,0.0741,0.1,0.0363,0.0167,0.35,
7,0.1,hgb,weighted + Platt,0.752,0.0817,0.0071,0.0091,0.999,-0.002,0.1,0.1,0.0357,0.0176,0.53,
7,0.1,hgb,weighted + isotonic,0.7425,0.0819,0.004,0.0074,0.901,-0.187,0.1001,0.1,0.0359,0.0176,0.45,
7,0.1,hgb,weighted + prior_fitted,0.7524,0.0846,0.0336,0.0336,0.592,-0.752,0.1055,0.1,0.0359,0.0182,0.34,0.7776
7,0.15,logreg,weighted + prior_full,0.7874,0.109,0.0249,0.0252,0.886,-0.18,0.1512,0.15,0.0678,0.0566,0.48,
7,0.15,logreg,weighted + Platt,0.7872,0.1089,0.0284,0.0331,0.995,-0.008,0.1501,0.15,0.0688,0.0565,0.51,
7,0.15,logreg,weighted + isotonic,0.7816,0.1062,0.0056,0.0088,0.945,-0.077,0.1501,0.15,0.0686,0.055,0.48,
7,0.15,logreg,weighted + prior_fitted,0.7874,0.109,0.026,0.0275,0.886,-0.2,0.1536,0.15,0.0688,0.0566,0.48,0.9871
7,0.15,rf,weighted + prior_full,0.7884,0.109,0.0416,0.0419,0.999,0.423,0.1095,0.15,0.0657,0.0539,0.57,
7,0.15,rf,weighted + Platt,0.788,0.1063,0.0145,0.019,0.998,-0.004,0.1501,0.15,0.0667,0.0558,0.47,
7,0.15,rf,weighted + isotonic,0.7848,0.1059,0.0047,0.0084,0.909,-0.129,0.1504,0.15,0.066,0.0553,0.49,
7,0.15,rf,weighted + prior_fitted,0.7884,0.1064,0.0232,0.0245,0.998,-0.132,0.1643,0.15,0.0649,0.055,0.48,0.6792
7,0.15,hgb,weighted + prior_full,0.7701,0.1096,0.0337,0.0348,0.702,-0.222,0.1271,0.15,0.0622,0.0519,0.52,
7,0.15,hgb,weighted + Platt,0.7698,0.1087,0.0184,0.0222,0.998,-0.002,0.15,0.15,0.0619,0.0519,0.48,
7,0.15,hgb,weighted + isotonic,0.766,0.1084,0.0048,0.0089,0.928,-0.103,0.1499,0.15,0.0624,0.0515,0.5,
7,0.15,hgb,weighted + prior_fitted,0.7701,0.1107,0.0321,0.0325,0.702,-0.495,0.1638,0.15,0.0621,0.0499,0.48,0.7755
7,0.2,logreg,weighted + prior_full,0.795,0.129,0.0237,0.0258,0.914,-0.105,0.2005,0.2,0.0918,0.0918,0.6,
7,0.2,logreg,weighted + Platt,0.7946,0.1291,0.0286,0.0292,0.997,-0.004,0.2,0.2,0.0912,0.0912,0.6,
7,0.2,logreg,weighted + isotonic,0.7913,0.127,0.009,0.0108,0.947,-0.058,0.2,0.2,0.0919,0.0919,0.59,
7,0.2,logreg,weighted + prior_fitted,0.795,0.129,0.0236,0.0279,0.914,-0.122,0.2026,0.2,0.0912,0.0912,0.6,0.9872
7,0.2,rf,weighted + prior_full,0.7905,0.1305,0.0405,0.0405,1.005,0.32,0.1623,0.2,0.0899,0.0899,0.54,
7,0.2,rf,weighted + Platt,0.79,0.1283,0.0183,0.0213,0.997,-0.004,0.2,0.2,0.09,0.09,0.55,
7,0.2,rf,weighted + isotonic,0.7839,0.128,0.0072,0.0111,0.937,-0.069,0.2001,0.2,0.089,0.089,0.56,
7,0.2,rf,weighted + prior_fitted,0.7905,0.1285,0.0266,0.0297,1.004,-0.122,0.2167,0.2,0.0885,0.0885,0.56,0.6832
7,0.2,hgb,weighted + prior_full,0.7733,0.1334,0.0373,0.0414,0.714,-0.165,0.1779,0.2,0.0869,0.0869,0.54,
7,0.2,hgb,weighted + Platt,0.773,0.1324,0.0226,0.0297,0.996,-0.004,0.2,0.2,0.0849,0.0849,0.55,
7,0.2,hgb,weighted + isotonic,0.7679,0.1314,0.0046,0.0122,0.953,-0.053,0.2,0.2,0.085,0.085,0.6,
7,0.2,hgb,weighted + prior_fitted,0.7733,0.1342,0.0314,0.0373,0.714,-0.385,0.2135,0.2,0.0848,0.0848,0.55,0.7776
7,0.3,logreg,weighted + prior_full,0.7847,0.1643,0.0426,0.0426,0.952,-0.034,0.2997,0.3,0.1397,0.1696,0.6,
7,0.3,logreg,weighted + Platt,0.7843,0.1646,0.0464,0.0473,0.997,-0.002,0.3,0.3,0.14,0.1696,0.6,
7,0.3,logreg,weighted + isotonic,0.7794,0.1618,0.0198,0.0209,0.94,-0.042,0.3002,0.3,0.141,0.1664,0.6,
7,0.3,logreg,weighted + prior_fitted,0.7847,0.1643,0.0436,0.0436,0.952,-0.045,0.3014,0.3,0.1399,0.1694,0.6,0.9874
7,0.3,rf,weighted + prior_full,0.7861,0.162,0.0278,0.0281,1.018,0.181,0.2735,0.3,0.1387,0.1728,0.6,
7,0.3,rf,weighted + Platt,0.7856,0.1611,0.0183,0.0202,0.997,-0.003,0.3001,0.3,0.1403,0.1718,0.6,
7,0.3,rf,weighted + isotonic,0.7831,0.161,0.0076,0.0098,0.942,-0.037,0.2996,0.3,0.1412,0.1721,0.6,
7,0.3,rf,weighted + prior_fitted,0.7861,0.1612,0.0217,0.027,1.018,-0.089,0.3164,0.3,0.139,0.1708,0.6,0.6865
7,0.3,hgb,weighted + prior_full,0.7692,0.1678,0.0356,0.0382,0.753,-0.1,0.2869,0.3,0.1323,0.1671,0.6,
7,0.3,hgb,weighted + Platt,0.7688,0.167,0.0302,0.031,0.996,-0.003,0.3001,0.3,0.1345,0.1615,0.6,
7,0.3,hgb,weighted + isotonic,0.7649,0.1666,0.0076,0.0145,0.941,-0.043,0.3002,0.3,0.1303,0.1652,0.6,
7,0.3,hgb,weighted + prior_fitted,0.7692,0.1684,0.0361,0.0429,0.753,-0.241,0.3147,0.3,0.1329,0.1648,0.6,0.78
7,0.4,logreg,weighted + prior_full,0.7895,0.1819,0.031,0.0348,0.971,-0.009,0.3996,0.4,0.173,0.2722,0.6,
7,0.4,logreg,weighted + Platt,0.7893,0.1822,0.0348,0.0384,0.997,-0.001,0.4,0.4,0.1729,0.2723,0.6,
7,0.4,logreg,weighted + isotonic,0.7848,0.1816,0.0099,0.0135,0.933,-0.02,0.3997,0.4,0.1766,0.2727,0.6,
7,0.4,logreg,weighted + prior_fitted,0.7895,0.1819,0.0308,0.035,0.971,-0.014,0.4006,0.4,0.1727,0.2723,0.6,0.9871
7,0.4,rf,weighted + prior_full,0.7945,0.1781,0.0204,0.0243,1.021,0.087,0.386,0.4,0.1807,0.2773,0.6,
7,0.4,rf,weighted + Platt,0.7941,0.178,0.0171,0.0256,0.998,-0.001,0.4,0.4,0.1811,0.2763,0.6,
7,0.4,rf,weighted + isotonic,0.7896,0.178,0.0091,0.0171,0.952,-0.016,0.4003,0.4,0.176,0.2753,0.6,
7,0.4,rf,weighted + prior_fitted,0.7945,0.1779,0.0241,0.0291,1.021,-0.046,0.4093,0.4,0.1812,0.277,0.6,0.6797
7,0.4,hgb,weighted + prior_full,0.7845,0.1835,0.0316,0.0354,0.796,-0.035,0.394,0.4,0.1758,0.2719,0.6,
7,0.4,hgb,weighted + Platt,0.7842,0.183,0.0265,0.0294,0.998,-0.001,0.4,0.4,0.1766,0.2743,0.6,
7,0.4,hgb,weighted + isotonic,0.7804,0.1821,0.0117,0.0215,0.948,-0.018,0.4003,0.4,0.1783,0.2736,0.6,
7,0.4,hgb,weighted + prior_fitted,0.7845,0.1836,0.0316,0.0348,0.796,-0.107,0.4091,0.4,0.1759,0.2748,0.6,0.7758
7,0.5,logreg,weighted + prior_full,0.7846,0.1897,0.0259,0.0297,0.989,-0.0,0.4999,0.5,0.2193,0.3825,0.6,
7,0.5,logreg,weighted + Platt,0.7845,0.1898,0.0277,0.0302,0.999,0.0,0.4999,0.5,0.2197,0.3824,0.6,
7,0.5,logreg,weighted + isotonic,0.7805,0.1898,0.0087,0.0147,0.928,-0.0,0.5,0.5,0.2183,0.385,0.6,
7,0.5,logreg,weighted + prior_fitted,0.7846,0.1897,0.0259,0.0297,0.989,-0.0,0.4999,0.5,0.2193,0.3825,0.6,0.9865
7,0.5,rf,weighted + prior_full,0.7838,0.1891,0.0123,0.0177,0.991,-0.002,0.5004,0.5,0.2173,0.3843,0.6,
7,0.5,rf,weighted + Platt,0.7836,0.1892,0.0154,0.02,0.998,0.0,0.5,0.5,0.2177,0.3843,0.6,
7,0.5,rf,weighted + isotonic,0.78,0.1894,0.0086,0.0149,0.923,-0.0,0.5001,0.5,0.2158,0.383,0.6,
7,0.5,rf,weighted + prior_fitted,0.7838,0.1891,0.0123,0.0177,0.991,-0.002,0.5004,0.5,0.2173,0.3843,0.6,0.6574
7,0.5,hgb,weighted + prior_full,0.7746,0.1945,0.034,0.034,0.783,-0.013,0.5019,0.5,0.2075,0.3812,0.6,
7,0.5,hgb,weighted + Platt,0.7743,0.1936,0.0153,0.0208,0.997,-0.0,0.5,0.5,0.2085,0.381,0.6,
7,0.5,hgb,weighted + isotonic,0.7718,0.1936,0.0122,0.0214,0.936,-0.002,0.5002,0.5,0.2103,0.3831,0.6,
7,0.5,hgb,weighted + prior_fitted,0.7746,0.1945,0.034,0.034,0.783,-0.013,0.5019,0.5,0.2075,0.3812,0.6,0.763
8,0.05,logreg,weighted + prior_full,0.7913,0.0461,0.0123,0.0142,0.781,-0.604,0.0531,0.05,0.0236,0.0013,0.22,
8,0.05,logreg,weighted + Platt,0.7893,0.045,0.0125,0.0165,0.983,-0.047,0.0502,0.05,0.0237,0.001,0.22,
8,0.05,logreg,weighted + isotonic,0.7756,0.0439,0.0023,0.0028,0.859,-0.34,0.05,0.05,0.0234,0.0029,0.49,
8,0.05,logreg,weighted + prior_fitted,0.7913,0.0461,0.0117,0.0152,0.781,-0.632,0.0546,0.05,0.024,0.002,0.22,0.9881
8,0.05,rf,weighted + prior_full,0.7721,0.0462,0.0296,0.0297,0.94,0.771,0.0204,0.05,0.0175,0.0001,0.2,
8,0.05,rf,weighted + Platt,0.7705,0.0445,0.0073,0.0073,0.995,-0.012,0.05,0.05,0.0217,-0.0,0.19,
8,0.05,rf,weighted + isotonic,0.7547,0.0444,0.0029,0.0034,0.887,-0.28,0.0499,0.05,0.0209,0.0008,0.2,
8,0.05,rf,weighted + prior_fitted,0.7721,0.0446,0.0105,0.0106,0.94,0.026,0.0424,0.05,0.0213,-0.0004,0.33,0.7313
8,0.05,hgb,weighted + prior_full,0.7321,0.0461,0.0264,0.0271,0.474,-0.898,0.0273,0.05,0.0157,0.001,0.23,
8,0.05,hgb,weighted + Platt,0.7311,0.0453,0.0038,0.0039,0.993,-0.018,0.05,0.05,0.0171,0.0003,0.24,
8,0.05,hgb,weighted + isotonic,0.7252,0.0454,0.0016,0.0053,0.867,-0.345,0.0499,0.05,0.0175,0.0012,0.23,
8,0.05,hgb,weighted + prior_fitted,0.7321,0.0469,0.0233,0.0233,0.474,-1.177,0.0443,0.05,0.0179,-0.0002,0.19,0.7997
8,0.1,logreg,weighted + prior_full,0.7787,0.0821,0.0133,0.0185,0.835,-0.338,0.1024,0.1,0.0416,0.019,0.36,
8,0.1,logreg,weighted + Platt,0.7779,0.0816,0.0182,0.0184,0.996,-0.008,0.1,0.1,0.0411,0.0189,0.44,
8,0.1,logreg,weighted + isotonic,0.7716,0.0797,0.0063,0.0129,0.937,-0.113,0.1,0.1,0.0405,0.0184,0.45,
8,0.1,logreg,weighted + prior_fitted,0.7787,0.0821,0.0137,0.0172,0.835,-0.362,0.1045,0.1,0.0416,0.0188,0.36,0.9874
8,0.1,rf,weighted + prior_full,0.7759,0.0834,0.0414,0.0414,0.992,0.576,0.0607,0.1,0.0401,0.0084,0.4,
8,0.1,rf,weighted + Platt,0.7753,0.0807,0.0111,0.0114,0.999,-0.001,0.1,0.1,0.0418,0.0223,0.32,
8,0.1,rf,weighted + isotonic,0.7687,0.0802,0.0028,0.0093,0.929,-0.126,0.0999,0.1,0.042,0.0212,0.34,
8,0.1,rf,weighted + prior_fitted,0.7759,0.0808,0.0145,0.0148,0.992,-0.123,0.1092,0.1,0.0415,0.0218,0.32,0.6793
8,0.1,hgb,weighted + prior_full,0.7525,0.0844,0.0376,0.0377,0.597,-0.473,0.0744,0.1,0.0366,0.0155,0.31,
8,0.1,hgb,weighted + Platt,0.7521,0.0826,0.0112,0.0176,0.997,-0.005,0.1,0.1,0.0379,0.017,0.3,
8,0.1,hgb,weighted + isotonic,0.7462,0.0823,0.0051,0.0081,0.913,-0.161,0.1,0.1,0.0369,0.0164,0.31,
8,0.1,hgb,weighted + prior_fitted,0.7525,0.0856,0.027,0.0275,0.597,-0.765,0.1067,0.1,0.0383,0.0178,0.31,0.7776
8,0.15,logreg,weighted + prior_full,0.7902,0.1086,0.0201,0.0234,0.887,-0.176,0.1509,0.15,0.0684,0.0547,0.5,
8,0.15,logreg,weighted + Platt,0.7896,0.1085,0.0264,0.0301,0.997,-0.005,0.1501,0.15,0.0683,0.0548,0.49,
8,0.15,logreg,weighted + isotonic,0.7839,0.1063,0.0066,0.0106,0.944,-0.077,0.15,0.15,0.0673,0.0553,0.5,
8,0.15,logreg,weighted + prior_fitted,0.7902,0.1086,0.0199,0.0241,0.886,-0.196,0.1532,0.15,0.0685,0.0546,0.5,0.9871
8,0.15,rf,weighted + prior_full,0.7869,0.1095,0.0406,0.0408,0.985,0.392,0.11,0.15,0.0639,0.049,0.53,
8,0.15,rf,weighted + Platt,0.7866,0.107,0.0123,0.0135,1.0,-0.002,0.1501,0.15,0.0677,0.0544,0.48,
8,0.15,rf,weighted + isotonic,0.7817,0.1072,0.0069,0.01,0.939,-0.086,0.1501,0.15,0.0677,0.0543,0.49,
8,0.15,rf,weighted + prior_fitted,0.7869,0.1073,0.016,0.0219,0.985,-0.156,0.1651,0.15,0.0674,0.0532,0.5,0.6792
8,0.15,hgb,weighted + prior_full,0.7629,0.1129,0.0388,0.0388,0.667,-0.275,0.1261,0.15,0.0612,0.0476,0.45,
8,0.15,hgb,weighted + Platt,0.7626,0.1112,0.0123,0.0152,0.998,-0.002,0.15,0.15,0.0606,0.0471,0.46,
8,0.15,hgb,weighted + isotonic,0.7567,0.1112,0.0051,0.0102,0.906,-0.134,0.1499,0.15,0.0623,0.0463,0.6,
8,0.15,hgb,weighted + prior_fitted,0.7629,0.1143,0.0338,0.0343,0.667,-0.535,0.1628,0.15,0.0611,0.0486,0.43,0.7755
8,0.2,logreg,weighted + prior_full,0.7999,0.1282,0.0235,0.0275,0.9,-0.125,0.2007,0.2,0.0932,0.0932,0.6,
8,0.2,logreg,weighted + Platt,0.7994,0.1285,0.0314,0.0321,0.993,-0.009,0.2002,0.2,0.0931,0.0931,0.6,
8,0.2,logreg,weighted + isotonic,0.7958,0.1256,0.0061,0.0149,0.944,-0.062,0.2001,0.2,0.0921,0.0921,0.6,
8,0.2,logreg,weighted + prior_fitted,0.7999,0.1281,0.0242,0.0285,0.9,-0.14,0.2028,0.2,0.0929,0.0929,0.6,0.9872
8,0.2,rf,weighted + prior_full,0.7887,0.128,0.0368,0.0368,1.009,0.319,0.1634,0.2,0.0932,0.0932,0.6,
8,0.2,rf,weighted + Platt,0.7883,0.126,0.0196,0.0207,1.0,-0.0,0.2,0.2,0.0918,0.0918,0.6,
8,0.2,rf,weighted + isotonic,0.784,0.1256,0.0083,0.013,0.949,-0.058,0.2002,0.2,0.0943,0.0943,0.6,
8,0.2,rf,weighted + prior_fitted,0.7887,0.1263,0.0232,0.0278,1.008,-0.124,0.2173,0.2,0.0903,0.0903,0.6,0.6832
8,0.2,hgb,weighted + prior_full,0.7734,0.1306,0.033,0.0392,0.735,-0.159,0.1811,0.2,0.0883,0.0883,0.6,
8,0.2,hgb,weighted + Platt,0.773,0.13,0.0275,0.0279,0.997,-0.004,0.2,0.2,0.0887,0.0887,0.6,
8,0.2,hgb,weighted + isotonic,0.7696,0.1289,0.0095,0.0122,0.944,-0.06,0.1995,0.2,0.0893,0.0893,0.6,
8,0.2,hgb,weighted + prior_fitted,0.7734,0.1317,0.0382,0.0426,0.735,-0.385,0.2162,0.2,0.088,0.088,0.59,0.7776
8,0.3,logreg,weighted + prior_full,0.7863,0.1648,0.032,0.0375,0.952,-0.035,0.2998,0.3,0.1349,0.1732,0.6,
8,0.3,logreg,weighted + Platt,0.7861,0.165,0.0334,0.04,0.998,-0.001,0.3,0.3,0.1341,0.1736,0.6,
8,0.3,logreg,weighted + isotonic,0.7822,0.1634,0.007,0.019,0.946,-0.039,0.3005,0.3,0.134,0.1735,0.6,
8,0.3,logreg,weighted + prior_fitted,0.7863,0.1648,0.0306,0.0369,0.952,-0.045,0.3016,0.3,0.1338,0.1729,0.6,0.9874
8,0.3,rf,weighted + prior_full,0.7855,0.1634,0.0276,0.0324,1.019,0.182,0.2734,0.3,0.1351,0.1714,0.6,
8,0.3,rf,weighted + Platt,0.7853,0.1624,0.0177,0.0201,1.0,-0.001,0.3,0.3,0.1375,0.1713,0.6,
8,0.3,rf,weighted + isotonic,0.782,0.1626,0.009,0.017,0.95,-0.034,0.3002,0.3,0.1386,0.1715,0.6,
8,0.3,rf,weighted + prior_fitted,0.7855,0.1627,0.0219,0.0228,1.019,-0.089,0.3166,0.3,0.1375,0.1715,0.6,0.6865
8,0.3,hgb,weighted + prior_full,0.7706,0.169,0.0352,0.039,0.753,-0.095,0.2865,0.3,0.1275,0.1654,0.6,
8,0.3,hgb,weighted + Platt,0.7704,0.1679,0.0159,0.0191,0.998,-0.001,0.3001,0.3,0.1261,0.1674,0.6,
8,0.3,hgb,weighted + isotonic,0.7668,0.1681,0.0102,0.022,0.929,-0.05,0.3001,0.3,0.1262,0.1676,0.6,
8,0.3,hgb,weighted + prior_fitted,0.7706,0.1697,0.0369,0.0371,0.753,-0.235,0.3144,0.3,0.125,0.166,0.6,0.78
8,0.4,logreg,weighted + prior_full,0.7955,0.1792,0.0325,0.0401,0.972,-0.009,0.3996,0.4,0.1843,0.2742,0.6,
8,0.4,logreg,weighted + Platt,0.7953,0.1795,0.0347,0.042,0.997,-0.001,0.4,0.4,0.1842,0.2732,0.6,
8,0.4,logreg,weighted + isotonic,0.7921,0.1779,0.0078,0.0198,0.942,-0.018,0.4,0.4,0.1824,0.2705,0.6,
8,0.4,logreg,weighted + prior_fitted,0.7955,0.1792,0.0349,0.0396,0.972,-0.014,0.4005,0.4,0.1857,0.2742,0.6,0.9871
8,0.4,rf,weighted + prior_full,0.8,0.1756,0.0284,0.0293,1.024,0.087,0.3862,0.4,0.1904,0.2776,0.6,
8,0.4,rf,weighted + Platt,0.8,0.1753,0.0193,0.0228,1.0,0.0,0.4,0.4,0.1896,0.2781,0.6,
8,0.4,rf,weighted + isotonic,0.7971,0.1754,0.0089,0.0143,0.962,-0.012,0.4002,0.4,0.1884,0.2767,0.6,
8,0.4,rf,weighted + prior_fitted,0.8,0.1753,0.0181,0.0235,1.024,-0.046,0.4093,0.4,0.1891,0.2772,0.6,0.6797
8,0.4,hgb,weighted + prior_full,0.7896,0.1808,0.0348,0.0373,0.809,-0.024,0.3927,0.4,0.1772,0.2731,0.6,
8,0.4,hgb,weighted + Platt,0.7896,0.1803,0.0241,0.0258,1.0,-0.0,0.4,0.4,0.1791,0.2752,0.6,
8,0.4,hgb,weighted + isotonic,0.7858,0.18,0.007,0.0119,0.94,-0.018,0.4,0.4,0.1766,0.2735,0.6,
8,0.4,hgb,weighted + prior_fitted,0.7896,0.1808,0.0262,0.0289,0.809,-0.097,0.4076,0.4,0.1795,0.2737,0.6,0.7758
8,0.5,logreg,weighted + prior_full,0.7969,0.1839,0.0246,0.0314,0.994,-0.001,0.5002,0.5,0.2273,0.3832,0.6,
8,0.5,logreg,weighted + Platt,0.7968,0.184,0.0245,0.0326,1.0,0.0,0.5,0.5,0.2277,0.383,0.6,
8,0.5,logreg,weighted + isotonic,0.7937,0.1838,0.0053,0.0141,0.943,-0.004,0.5002,0.5,0.2283,0.3847,0.6,
8,0.5,logreg,weighted + prior_fitted,0.7969,0.1839,0.0246,0.0314,0.994,-0.001,0.5002,0.5,0.2273,0.3832,0.6,0.9865
8,0.5,rf,weighted + prior_full,0.8037,0.1792,0.0194,0.0271,1.036,0.005,0.4994,0.5,0.2342,0.3869,0.6,
8,0.5,rf,weighted + Platt,0.8036,0.1792,0.0204,0.0266,1.0,0.0,0.4999,0.5,0.2335,0.386,0.6,
8,0.5,rf,weighted + isotonic,0.7998,0.1793,0.0115,0.017,0.93,-0.004,0.4999,0.5,0.23,0.3865,0.6,
8,0.5,rf,weighted + prior_fitted,0.8037,0.1792,0.0194,0.0271,1.036,0.005,0.4994,0.5,0.2342,0.3869,0.6,0.6574
8,0.5,hgb,weighted + prior_full,0.7993,0.1819,0.0258,0.0286,0.831,-0.016,0.5013,0.5,0.2355,0.3847,0.6,
8,0.5,hgb,weighted + Platt,0.799,0.1818,0.0208,0.0239,0.998,0.0,0.5,0.5,0.2363,0.3847,0.6,
8,0.5,hgb,weighted + isotonic,0.7961,0.1817,0.0055,0.0195,0.948,-0.002,0.4998,0.5,0.2372,0.3862,0.6,
8,0.5,hgb,weighted + prior_fitted,0.7993,0.1819,0.0258,0.0286,0.831,-0.016,0.5013,0.5,0.2355,0.3847,0.6,0.763
9,0.05,logreg,weighted + prior_full,0.7824,0.0468,0.0115,0.0132,0.743,-0.722,0.054,0.05,0.0225,0.0016,0.22,
9,0.05,logreg,weighted + Platt,0.7812,0.0453,0.0077,0.0155,0.992,-0.024,0.0501,0.05,0.0222,0.0008,0.2,
9,0.05,logreg,weighted + isotonic,0.7726,0.0443,0.0007,0.0081,0.868,-0.323,0.05,0.05,0.0219,0.0026,0.3,
9,0.05,logreg,weighted + prior_fitted,0.7824,0.0469,0.0106,0.0136,0.743,-0.746,0.0555,0.05,0.0226,0.0018,0.21,0.9881
9,0.05,rf,weighted + prior_full,0.7595,0.0463,0.0299,0.0306,0.869,0.513,0.0206,0.05,0.0158,-0.0003,0.13,
9,0.05,rf,weighted + Platt,0.7593,0.0448,0.0081,0.0095,1.003,0.008,0.0499,0.05,0.0204,0.0001,0.2,
9,0.05,rf,weighted + isotonic,0.7565,0.0443,0.0026,0.0066,0.923,-0.192,0.05,0.05,0.0188,0.003,0.22,
9,0.05,rf,weighted + prior_fitted,0.7595,0.0449,0.0099,0.0144,0.869,-0.175,0.0427,0.05,0.0186,0.0003,0.2,0.7313
9,0.05,hgb,weighted + prior_full,0.7169,0.0467,0.0276,0.0278,0.464,-0.975,0.0273,0.05,0.0146,-0.0002,0.19,
9,0.05,hgb,weighted + Platt,0.7169,0.0457,0.0065,0.0065,1.0,-0.0,0.05,0.05,0.0156,-0.0008,0.18,
9,0.05,hgb,weighted + isotonic,0.7103,0.0455,0.002,0.0034,0.875,-0.328,0.0498,0.05,0.0149,0.0002,0.2,
